Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences,month,month_name
2005041482519,2005-04-12 00:00:00,2005-03-26 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,2136.92,Denied,0.0,Deny,17.0,2136.92,3.0,March
0310055M,2004-03-10 00:00:00,2003-12-11 00:00:00,EWR,Newark International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,900.0,Denied,0.0,Deny,90.0,900.0,12.0,December
2005021075876,2005-01-16 00:00:00,2003-06-24 00:00:00,ACY,Atlantic City International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,12500.0,Denied,0.0,Deny,572.0,12500.0,6.0,June
2007011618804,2007-01-09 00:00:00,2006-12-29 00:00:00,LAS,McCarran International,Southwest Airlines,Property Damage,Checked Baggage,Computer - Laptop; Other,1400.0,Denied,0.0,Deny,11.0,1400.0,12.0,December
2008120853187,2008-12-04 00:00:00,2008-11-29 00:00:00,SMF,Sacramento International Airport,Southwest Airlines,Property Damage,Checked Baggage,Computer - Laptop,1533.67,Denied,0.0,Deny,5.0,1533.67,11.0,November
2004051452111,2004-04-05 00:00:00,2004-03-21 00:00:00,LAX,Los Angeles International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,1212.0,Denied,0.0,Deny,15.0,1212.0,3.0,March
2009041657647,2009-03-23 00:00:00,2009-03-02 00:00:00,MSP,Minneapolis/ St.Paul International Airport,KLM Royal Dutch Airlines,Property Damage,Checked Baggage,Kitchen Utensils -Pots; Pans; Knives (heavy aluminum; cast iron; etc.),1815.0,Denied,0.0,Deny,21.0,1815.0,3.0,March
2006092813442,2006-09-25 00:00:00,2006-08-28 00:00:00,DAL,Dallas Love Field,Southwest Airlines,Passenger Property Loss,Checked Baggage,Hearing Aids,2000.0,Denied,0.0,Deny,28.0,2000.0,8.0,August
2006021701695,2006-02-10 00:00:00,2006-02-06 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Fine,6221.0,Settled,1888.06,Settle,4.0,4332.9400000000005,2.0,February
2006091812701,2006-09-11 00:00:00,2006-02-28 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,12500.0,Denied,0.0,Deny,195.0,12500.0,2.0,February
2009081062431,2009-08-03 00:00:00,2009-07-09 00:00:00,ORD,Chicago O'Hare International Airport,Korean Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,2000.0,Denied,0.0,Deny,25.0,2000.0,7.0,July
0129101M,2004-10-06 00:00:00,2004-01-12 00:00:00,OMA,Eppley Airfield,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2999.0,Settled,480.85,Settle,268.0,2518.15,1.0,January
2007122737024,2007-12-20 00:00:00,2007-12-07 00:00:00,JFK,John F. Kennedy International,LOT Polish Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,911.74,Denied,0.0,Deny,13.0,911.74,12.0,December
2008123053885,2008-12-18 00:00:00,2008-12-10 00:00:00,BOS,Boston (Logan) International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Computer - Laptop,1230.19,Denied,0.0,Deny,8.0,1230.19,12.0,December
2004122871197,2004-11-08 00:00:00,2004-08-19 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2150.69,Denied,0.0,Deny,81.0,2150.69,8.0,August
2008091249816,2008-09-09 00:00:00,2008-08-06 00:00:00,MEM,Memphis International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,4350.0,Denied,0.0,Deny,34.0,4350.0,8.0,August
0602076L,2003-06-02 00:00:00,2003-05-16 00:00:00,SEA,Seattle-Tacoma International,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,4819.0,Denied,0.0,Deny,17.0,4819.0,5.0,May
2009091663709,2009-09-16 00:00:00,2009-09-13 00:00:00,INL,Falls International,Northwest Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,995.0,Denied,0.0,Deny,3.0,995.0,9.0,September
2005072289457,2005-07-20 00:00:00,2005-07-01 00:00:00,IAD,Washington Dulles International,USAir,Passenger Property Loss,Checked Baggage,Cameras - Digital,920.0,Denied,0.0,Deny,19.0,920.0,7.0,July
2008112852905,2008-11-24 00:00:00,2008-11-02 00:00:00,RDU,Raleigh-Durham International,Continental Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1698.0,Denied,0.0,Deny,22.0,1698.0,11.0,November
2008071146846,2008-07-08 00:00:00,2008-07-02 00:00:00,MSY,New Orleans International,UAL,Property Damage,Checkpoint,Computer - Laptop,1567.24,Settled,506.0,Settle,6.0,1061.24,7.0,July
2008070846625,2008-07-02 00:00:00,2008-03-09 00:00:00,MSY,New Orleans International,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,2499.0,Denied,0.0,Deny,115.0,2499.0,3.0,March
2004063058012,2004-06-14 00:00:00,2004-02-27 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,1393.2,Denied,0.0,Deny,108.0,1393.2,2.0,February
2008011838175,2007-12-18 00:00:00,2007-11-25 00:00:00,TPA,Tampa International,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2500.0,Denied,0.0,Deny,23.0,2500.0,11.0,November
2007090431309,2007-08-31 00:00:00,2007-08-29 00:00:00,LAX,Los Angeles International Airport,Alaska Airlines,Property Damage,Checkpoint,Computer - Laptop,2100.0,Denied,0.0,Deny,2.0,2100.0,8.0,August
2008071847115,2008-07-14 00:00:00,2008-06-26 00:00:00,STT,Cyril E. King International,American Airlines,Passenger Property Loss,Checked Baggage,Lighters - (cigar; cigerette; etc.); Locks; Luggage (all types including footlockers); Office Furnishings,1213.59,Denied,0.0,Deny,18.0,1213.59,6.0,June
2006092713375,2006-09-15 00:00:00,2006-09-08 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,2300.0,Denied,0.0,Deny,7.0,2300.0,9.0,September
2008052844868,2008-05-28 00:00:00,2008-04-22 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,1355.0,Denied,0.0,Deny,36.0,1355.0,4.0,April
2007040623616,2007-04-05 00:00:00,2007-03-14 00:00:00,BOS,Boston (Logan) International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop; Other,1850.0,Denied,0.0,Deny,22.0,1850.0,3.0,March
2008011037730,2008-01-07 00:00:00,2007-12-21 00:00:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1100.0,Denied,0.0,Deny,17.0,1100.0,12.0,December
2005032880036,2005-03-14 00:00:00,2005-11-26 00:00:00,LGA,LaGuardia,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,16824.0,Denied,0.0,Deny,-257.0,16824.0,11.0,November
2008041042308,2008-05-01 00:00:00,2008-02-24 00:00:00,SAN,San Diego International,Hawaiian Airlines,Property Damage,Checked Baggage,Other,1869.2,Denied,0.0,Deny,67.0,1869.2,2.0,February
2005101294416,2005-10-04 00:00:00,2005-09-13 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,3400.0,Denied,0.0,Deny,21.0,3400.0,9.0,September
2004043050363,2004-03-15 00:00:00,2004-02-11 00:00:00,BOS,Boston (Logan) International Airport,UAL,Property Damage,Checkpoint,Other,1395.0,Denied,0.0,Deny,33.0,1395.0,2.0,February
2006092813453,2006-09-11 00:00:00,2006-09-04 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,1760.0,Settled,880.0,Settle,7.0,880.0,9.0,September
2008101051037,2008-10-09 00:00:00,2008-10-05 00:00:00,DAY,James M. Cox Dayton International,Air Tran Airlines(do not use),Passenger Property Loss,Checkpoint,Watches - Expensive more than $100,5600.0,Denied,0.0,Deny,4.0,5600.0,10.0,October
2005112596409,2005-11-10 00:00:00,2005-02-14 00:00:00,EWR,Newark International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),960.0,Denied,0.0,Deny,269.0,960.0,2.0,February
2007012319130,2007-01-12 00:00:00,2007-01-06 00:00:00,DEN,Denver International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),2100.0,Settled,539.53,Settle,6.0,1560.47,1.0,January
2006012400228,2006-01-14 00:00:00,2005-11-06 00:00:00,JAN,Jackson International,Southwest Airlines,Passenger Property Loss,Checkpoint,Currency,1560.0,Denied,0.0,Deny,69.0,1560.0,11.0,November
2007041223858,2007-04-09 00:00:00,2007-03-23 00:00:00,BOS,Boston (Logan) International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Jewelry - Fine,2500.0,Denied,0.0,Deny,17.0,2500.0,3.0,March
2008102751634,2008-10-13 00:00:00,2008-10-01 00:00:00,F,Foreign airport,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Luggage (all types including footlockers); Other; Rugs - over $500 - $999,2513.0,Denied,0.0,Deny,12.0,2513.0,10.0,October
2005121697908,2005-12-12 00:00:00,2005-11-28 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,1416.88,Denied,0.0,Deny,14.0,1416.88,11.0,November
2009051358560,2009-05-19 00:00:00,2009-04-14 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,6405.0,Denied,0.0,Deny,35.0,6405.0,4.0,April
2005082691568,2005-08-23 00:00:00,2005-08-02 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checkpoint,Computer - Laptop,1600.0,Denied,0.0,Deny,21.0,1600.0,8.0,August
2006083111830,2006-08-23 00:00:00,2006-06-23 00:00:00,ORD,Chicago O'Hare International Airport,Lufthansa,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2020.87,Denied,0.0,Deny,61.0,2020.87,6.0,June
2008012538629,2008-01-22 00:00:00,2008-01-18 00:00:00,TPA,Tampa International,Continental Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop; Other,1045.67,Denied,0.0,Deny,4.0,1045.67,1.0,January
2009092463991,2009-09-18 00:00:00,2009-07-27 00:00:00,LAX,Los Angeles International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,988.0,Denied,0.0,Deny,53.0,988.0,7.0,July
2008052744812,2008-05-21 00:00:00,2008-04-29 00:00:00,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Computer - Laptop,1139.0,Denied,0.0,Deny,22.0,1139.0,4.0,April
0617174L,2003-06-17 00:00:00,2003-06-08 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,2050.0,Denied,0.0,Deny,9.0,2050.0,6.0,June
2009072161528,2009-07-13 00:00:00,2007-07-14 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),881.69,Denied,0.0,Deny,730.0,881.69,7.0,July
2006042004817,2006-04-11 00:00:00,2006-03-22 00:00:00,LAX,Los Angeles International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2962.0,Denied,0.0,Deny,20.0,2962.0,3.0,March
2005072289534,2005-07-20 00:00:00,2005-07-11 00:00:00,JFK,John F. Kennedy International,Delta (Song),Passenger Property Loss,Checkpoint,Computer - Laptop,1750.0,Denied,0.0,Deny,9.0,1750.0,7.0,July
2004110566406,2004-09-28 00:00:00,2004-09-01 00:00:00,HNL,Honolulu International Airport,American Airlines,Property Damage,Checked Baggage,Computer - Laptop,1679.99,Denied,0.0,Deny,27.0,1679.99,9.0,September
2006120616717,2006-11-29 00:00:00,2006-09-20 00:00:00,SGF,Springfield-Branson National Airport,UAL,Property Damage,Checked Baggage,Medical Equipment & Insturments,1340.43,Denied,0.0,Deny,70.0,1340.43,9.0,September
2007061226784,2007-06-08 00:00:00,2007-06-03 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Cameras - Digital; Other; Video Recordings (blank & commercial),1000.0,Denied,0.0,Deny,5.0,1000.0,6.0,June
2007051925711,2007-05-17 00:00:00,2007-05-14 00:00:00,BUR,Bob Hope,Southwest Airlines,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Computer - Laptop; Other,2597.82,Denied,0.0,Deny,3.0,2597.82,5.0,May
2007011618795,2007-01-09 00:00:00,2007-01-02 00:00:00,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Handbags & Purses (leather or fabric),892.0,Denied,0.0,Deny,7.0,892.0,1.0,January
2006061608128,2006-06-15 00:00:00,2006-06-12 00:00:00,BOS,Boston (Logan) International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,2235.0,Denied,0.0,Deny,3.0,2235.0,6.0,June
2005121397584,2005-11-28 00:00:00,2005-10-28 00:00:00,MCO,Orlando International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,1404.59,Denied,0.0,Deny,31.0,1404.59,10.0,October
2009040857223,2009-03-19 00:00:00,2009-03-13 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,5024.5,Denied,0.0,Deny,6.0,5024.5,3.0,March
2007110634566,2007-11-05 00:00:00,2007-09-04 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Currency,1000.0,Denied,0.0,Deny,62.0,1000.0,9.0,September
2007050324938,2007-05-01 00:00:00,2007-03-16 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Computer - Laptop,1000.0,Denied,0.0,Deny,46.0,1000.0,3.0,March
2005062086636,2005-06-03 00:00:00,2005-03-03 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,4000.0,Denied,0.0,Deny,92.0,4000.0,3.0,March
0821125M,2003-08-21 00:00:00,2003-08-05 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,3247.71,Denied,0.0,Deny,16.0,3247.71,8.0,August
2008031441041,2008-03-05 00:00:00,2008-02-14 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cell Phones; MP3 Players-(iPods; etc),972.12,Denied,0.0,Deny,20.0,972.12,2.0,February
2005050684246,2005-05-06 00:00:00,2005-04-06 00:00:00,LAS,McCarran International,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,2759.0,Denied,0.0,Deny,30.0,2759.0,4.0,April
2006072509988,2006-07-21 00:00:00,2006-06-27 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,2240.0,Denied,0.0,Deny,24.0,2240.0,6.0,June
2007100332912,2007-09-27 00:00:00,2007-09-17 00:00:00,LAS,McCarran International,USAir,Passenger Property Loss,Checked Baggage,Handbags & Purses (leather or fabric); Other; Toys (game systems; cartridges; radio controlled cars; etc.),1114.98,Denied,0.0,Deny,10.0,1114.98,9.0,September
2009113065802,2009-11-16 00:00:00,2009-08-12 13:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cell Phones (smartphone type-blackberry; iphone; etc),1589.98,Denied,0.0,Deny,95.0,1589.98,8.0,August
2006042404978,2006-04-14 00:00:00,2006-04-09 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,1840.0,Denied,0.0,Deny,5.0,1840.0,4.0,April
2009040357164,2009-03-18 00:00:00,2009-03-06 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Watches - Expensive more than $100,2325.7,Denied,0.0,Deny,12.0,2325.7,3.0,March
2009042157781,2009-04-01 00:00:00,2009-03-29 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop; Jewelry - Fine; Jewelry - Fine,1700.0,Denied,0.0,Deny,3.0,1700.0,3.0,March
2008062546166,2008-06-23 00:00:00,2008-06-20 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Computer - Laptop,1244.86,Denied,0.0,Deny,3.0,1244.86,6.0,June
2005013175043,2005-01-14 00:00:00,2005-01-02 00:00:00,TPA,Tampa International,Delta Air Lines,Property Damage,Checked Baggage,Computer - Laptop,1624.0,Denied,0.0,Deny,12.0,1624.0,1.0,January
2005122398343,2005-12-16 00:00:00,2005-12-02 00:00:00,OAK,Metropolitan Oakland International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,2226.0,Settled,319.03,Settle,14.0,1906.97,12.0,December
2007052325862,2007-05-21 00:00:00,2007-04-06 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Passenger Property Loss,Checked Baggage,Computer - Laptop; GPS - Global Positioning System,991.0,Settled,40.0,Settle,45.0,951.0,4.0,April
2005092092888,2005-09-08 00:00:00,2005-05-31 00:00:00,MIA,Miami International Airport,British Airways,Passenger Property Loss,Checked Baggage,Jewelry - Fine,4070.0,Denied,0.0,Deny,100.0,4070.0,5.0,May
2004051852825,2004-04-05 00:00:00,2004-03-14 00:00:00,BUR,Bob Hope,Alaska Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,910.0,Denied,0.0,Deny,22.0,910.0,3.0,March
2005051784886,2005-05-11 00:00:00,2005-04-22 00:00:00,TUS,Tucson International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,1200.0,Denied,0.0,Deny,19.0,1200.0,4.0,April
2009052259410,2009-05-21 00:00:00,2009-04-26 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,23650.0,Denied,0.0,Deny,25.0,23650.0,4.0,April
2006050505720,2006-04-28 00:00:00,2006-04-01 00:00:00,BFL,Meadows Field; Bakersfield Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,2000.0,Denied,0.0,Deny,27.0,2000.0,4.0,April
2006070609046,2006-07-05 00:00:00,2006-06-04 00:00:00,DAL,Dallas Love Field,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Locks,3169.09,Denied,0.0,Deny,31.0,3169.09,6.0,June
2009062960699,2009-06-29 00:00:00,2009-06-27 00:00:00,EWR,Newark International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,20000.0,Denied,0.0,Deny,2.0,20000.0,6.0,June
2005100694161,2005-09-30 00:00:00,2005-09-20 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,900.0,Denied,0.0,Deny,10.0,900.0,9.0,September
2005092092887,2005-09-08 00:00:00,2005-08-11 00:00:00,MLI,Quad City (Moline)International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1597.0,Denied,0.0,Deny,28.0,1597.0,8.0,August
2008031340989,2008-03-05 00:00:00,2008-02-12 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras - Digital,1249.85,Denied,0.0,Deny,22.0,1249.85,2.0,February
2005110995932,2005-11-01 00:00:00,2005-10-19 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,2175.11,Denied,0.0,Deny,13.0,2175.11,10.0,October
